source|target|weight
41177ff2-ba2b-5574-b663-9689498f0829|3096f822-0c1a-51b3-adbd-63b914741fcb|0.8635177171936
41177ff2-ba2b-5574-b663-9689498f0829|3b40dd89-817d-513b-aebb-e90495766a48|0.6246548140617522
41177ff2-ba2b-5574-b663-9689498f0829|43fcfc7d-f2f5-5659-bbb6-4b7f007fc40d|0.5838701981535224
41177ff2-ba2b-5574-b663-9689498f0829|9ec3e4f8-13e8-5795-ac36-688426acfb8a|0.7887021531130252
41177ff2-ba2b-5574-b663-9689498f0829|8257ec1d-e83b-5101-8841-f73cd1646136|0.8244476149687809
41177ff2-ba2b-5574-b663-9689498f0829|b8cff333-eda7-5473-b9b0-4f1a86d7fb58|0.912043973396494
41177ff2-ba2b-5574-b663-9689498f0829|eb1986b1-4503-51ca-a379-12d226e357a6|0.6130242527339838
41177ff2-ba2b-5574-b663-9689498f0829|39d6aebb-d44e-5852-aab3-f851a688b67b|0.9704129328686703
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|106acd7a-c03a-566d-bd90-aec365cde3d7|0.8739565125996929
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|fc4fee86-f3df-55d0-ba90-ebbb23b5664c|0.9654269978986283
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|e757f1a1-4196-5939-ae76-56f6eece4e64|0.9455520520897723
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|3096f822-0c1a-51b3-adbd-63b914741fcb|0.7461060359654889
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|9def9610-8323-55d6-a758-db761bf61501|0.9823641694607487
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|0b530302-859a-5bd0-bd0e-3a3d7edd1b22|0.7747557952240621
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|eb1986b1-4503-51ca-a379-12d226e357a6|0.9506961165301753
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|277ffc69-bd44-504c-8fb9-2a160a712cd9|0.983213305035661
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|4df9a659-3fc9-5359-83aa-89e56f1edeb8|0.9638129751284799
fc214242-7f6c-5bd1-a1a0-0a10c379cb79|39d6aebb-d44e-5852-aab3-f851a688b67b|0.5312950171682391
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|3025df8c-e37d-5e8d-9849-90a54d4c2291|0.919312360533663
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|9b1a1ec9-d766-5bf7-84c2-ac516c36ea84|0.5388477306204319
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|9eac8033-bf66-5379-9139-5b694bbbc644|0.8725746992540949
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|cb7052d7-8e14-586d-86e0-5dadf9429cc4|0.9753620915486134
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|e20e5a0f-f4d2-5f3a-8235-09fcc97b6749|0.7727704728632984
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|a8f9e5d4-f6c7-53e0-ba6d-d580f44bfcd2|0.9545191886859892
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|3b40dd89-817d-513b-aebb-e90495766a48|0.6841719954215107
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|9f5daf67-6224-563d-983a-132e5fc7f1d2|0.883547488973541
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|8eb46fbf-3886-505d-83c7-18bb845f6d1a|0.6311682715336008
b6e3a9e2-fbe7-5c0a-a505-4bb3b2c5d310|ac0beaf9-63ba-504c-b7fe-dbc55be23fc3|0.5346750123119204
8df236e2-a898-5b64-bdc0-1f86f3b0d5a3|d115cee9-2773-5507-b6ce-ce3657a61370|0.7815022810741377
8df236e2-a898-5b64-bdc0-1f86f3b0d5a3|302de0f7-1196-53bb-889d-f3df206a2b0d|0.8051412289702594
8df236e2-a898-5b64-bdc0-1f86f3b0d5a3|48fc22b3-b9d8-51cb-a94e-8a51aa71580d|0.7942328572728585
8df236e2-a898-5b64-bdc0-1f86f3b0d5a3|6adab221-5a24-5f9a-89b9-2b55db089eeb|0.5837828697277373
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|b7318371-148f-5852-99f5-e3ad9aa7f8a5|0.7761079670958674
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|293b24de-3fd7-58ea-88ad-24bc2e20e269|0.9492897203288531
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|67b3ad9a-ce77-5f2d-a8e9-1e793844461e|0.6079765327743551
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|4bc22b6b-5a3d-52e9-a9f3-e644ee14187d|0.8755286772355053
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|809171a3-ebd7-59b6-b234-1965c9a80ee5|0.9847988244163439
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|199f6dfd-a6ea-5996-9eac-b88a1f5b3c7d|0.5136108142597903
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|fba52580-e743-5f23-a902-2d0dd3c88d21|0.7905088702215284
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|7d80185f-0a2d-5436-8c8f-9256e518daa8|0.9153413319614616
4dbea1f2-ba40-5fe0-9dcd-1ee4311a0db3|ab12d394-5012-5c6f-9da4-5cb1efe83441|0.8787237859311198
3025df8c-e37d-5e8d-9849-90a54d4c2291|9eac8033-bf66-5379-9139-5b694bbbc644|0.6452225753600972
3025df8c-e37d-5e8d-9849-90a54d4c2291|cb7052d7-8e14-586d-86e0-5dadf9429cc4|0.9277144241095278
3025df8c-e37d-5e8d-9849-90a54d4c2291|a8f9e5d4-f6c7-53e0-ba6d-d580f44bfcd2|0.8841005967423275
3025df8c-e37d-5e8d-9849-90a54d4c2291|3b40dd89-817d-513b-aebb-e90495766a48|0.5427243566479065
3025df8c-e37d-5e8d-9849-90a54d4c2291|9f5daf67-6224-563d-983a-132e5fc7f1d2|0.8678925020548226
